source_id,type
2022078028991395584,rrlyrae
2022085966094766336,rrlyrae
2022096514535958528,rrlyrae
2022126918573643264,rrlyrae
2022172140316537088,rrlyrae
2022172307790169088,rrlyrae
2022180524071334912,rrlyrae
2022189315855150208,rrlyrae
2022205434888430464,rrlyrae
2022249892072805248,rrlyrae
2022265530085103232,rrlyrae
2022290509586577792,rrlyrae
2022292090135312000,rrlyrae
2022307380223663488,rrlyrae
2072558944258501888,rrlyrae
2072702293088720896,rrlyrae
2072711810741248000,rrlyrae
2072766339650345088,rrlyrae
2072798500345929856,rrlyrae
2072823926557032704,rrlyrae
2072922573381576064,rrlyrae
2170411012357423744,rrlyrae
2170578889742763648,rrlyrae
2170700591937930624,rrlyrae
2170787178479015168,rrlyrae
2170850164194485504,rrlyrae
2170890566938443392,rrlyrae
2170922835026342784,rrlyrae
2171096867101631104,rrlyrae
2171109167888806400,rrlyrae
2181718939691594624,rrlyrae
2181861184715934848,rrlyrae
2181883729005813888,rrlyrae
2181920768800121216,rrlyrae
2181962584601203712,rrlyrae
2182304189116535424,rrlyrae
2182405000599162752,rrlyrae
2182531341356747008,rrlyrae
2182569068347357568,rrlyrae
2182582365557570432,rrlyrae
2183905730883041792,rrlyrae
2184014406437682816,rrlyrae
2184048525660011392,rrlyrae
2184126316104991232,rrlyrae
2184127896652933120,rrlyrae
2184353747520158720,rrlyrae
2184634500939371776,rrlyrae
2184658277874907008,rrlyrae
2184952186778816512,rrlyrae
2185004585381729664,rrlyrae
2199754258990554496,rrlyrae
2199775909919038208,rrlyrae
2199910256496652544,rrlyrae
2200155378876437888,rrlyrae
2200254953394647552,rrlyrae
2200533159897951104,rrlyrae
2920809758235915008,rrlyrae
2920872743933419008,rrlyrae
2921268499401368576,rrlyrae
2921339658417335424,rrlyrae
2921409958445981440,rrlyrae
2921645941127902208,rrlyrae
2922093133121591168,rrlyrae
2936148121539757824,rrlyrae
2936226874055334784,rrlyrae
2936343353574324736,rrlyrae
2936482304350051712,rrlyrae
2936985223546768768,rrlyrae
2937115142017016192,rrlyrae
2938313781490562560,rrlyrae
2938407373118585344,rrlyrae
3060891181747283584,rrlyrae
3062262856859993344,rrlyrae
3062661498545334912,rrlyrae
3116781320586531584,rrlyrae
3117286644965216768,rrlyrae
3117646631942903552,rrlyrae
3117921789021654528,rrlyrae
3118343520451429888,rrlyrae
3119280334422392448,rrlyrae
3119534188463480448,rrlyrae
3120189806632589568,rrlyrae
3161623351841867264,rrlyrae
3161786667972012928,rrlyrae
3162128130756332032,rrlyrae
3164439029320852992,rrlyrae
3165599327621954176,rrlyrae
3166626267186596992,rrlyrae
3513738308503523456,rrlyrae
3515367475498424832,rrlyrae
3516331167375225472,rrlyrae
3517117382613783296,rrlyrae
3517341064510422656,rrlyrae
3517426280957096832,rrlyrae
3517570931159964288,rrlyrae
3519578231370347904,rrlyrae
3519992639879854336,rrlyrae
3520033527969044224,rrlyrae
3520276593052559488,rrlyrae
3520552875413821312,rrlyrae
3520713129233924992,rrlyrae
3520850636906242304,rrlyrae
3521298790973741952,rrlyrae
3522301133261426176,rrlyrae
3522850515414191488,rrlyrae
3523081408560322048,rrlyrae
3523618416911648640,rrlyrae
3523623300289515776,rrlyrae
3524010633324836224,rrlyrae
3524236101927911936,rrlyrae
3525675813621305344,rrlyrae
3525977797066262912,rrlyrae
3526128670676636544,rrlyrae
3526256488903401216,rrlyrae
3526755083067154304,rrlyrae
3527046595382791552,rrlyrae
3527112527425771776,rrlyrae
3527676370732402432,rrlyrae
3527703755444002176,rrlyrae
3553096254932354944,rrlyrae
3553530360163687808,rrlyrae
3553963803966873344,rrlyrae
3554276168348861184,rrlyrae
3555716459861597440,rrlyrae
3556268002381533312,rrlyrae
3557336281007270016,rrlyrae
3557383907899939968,rrlyrae
3557550479616254464,rrlyrae
3558224244022274432,rrlyrae
3558967342082153856,rrlyrae
3559052657314003328,rrlyrae
3559366735385703424,rrlyrae
3560342586315418496,rrlyrae
3560698278327006080,rrlyrae
3565027811520545152,rrlyrae
3565185286496835200,rrlyrae
3566383200118774400,rrlyrae
3566829223882965888,rrlyrae
3566879148583149184,rrlyrae
3567124996806435584,rrlyrae
3567133651164834560,rrlyrae
3567705019253844096,rrlyrae
3567902072354147456,rrlyrae
3568060951783739648,rrlyrae
3568304150012123776,rrlyrae
3568309166534414976,rrlyrae
3568600949432348544,rrlyrae
3568657093244909056,rrlyrae
3568658918605702656,rrlyrae
4037149548917296640,rrlyrae
4037187658262746880,rrlyrae
4037190063449790080,rrlyrae
4037190613203747456,rrlyrae
4037193224547085056,rrlyrae
4037200371265933184,rrlyrae
4037205525233002112,rrlyrae
4037216760871799424,rrlyrae
4037216795231812352,rrlyrae
4037221021481825664,rrlyrae
4037225831850432512,rrlyrae
4037238922922561664,rrlyrae
4037439858732610688,rrlyrae
4037451266182738560,rrlyrae
4037478822638989568,rrlyrae
4037488855635846784,rrlyrae
4037490401813038592,rrlyrae
4037504592393974784,rrlyrae
4037548675964238336,rrlyrae
4037600799698043648,rrlyrae
4037618357484451200,rrlyrae
4037619285190809728,rrlyrae
4037619865017260288,rrlyrae
4039637026507594880,rrlyrae
4039639599176062080,rrlyrae
4039646166203724416,rrlyrae
4039652862034814720,rrlyrae
4039655305976780800,rrlyrae
4039658226554611072,rrlyrae
4039665716913639680,rrlyrae
4039672932464419072,rrlyrae
4039699561282866304,rrlyrae
4039718940190065536,rrlyrae
4039719902263512704,rrlyrae
4039725605989421568,rrlyrae
4041171463687213952,rrlyrae
4041171944824643968,rrlyrae
4041172906797140096,rrlyrae
4041174075025117696,rrlyrae
4041174418625350144,rrlyrae
4041176274151831424,rrlyrae
4041180637741961344,rrlyrae
4041186135302799104,rrlyrae
4041190017957483392,rrlyrae
4041193900613055616,rrlyrae
4041194656527368448,rrlyrae
4041200394606900608,rrlyrae
4041202765430561792,rrlyrae
4041203109028817792,rrlyrae
4041204620856940160,rrlyrae
4041206441925030016,rrlyrae
4041207507080887424,rrlyrae
4041214241609204736,rrlyrae
4041214722627811584,rrlyrae
4041215100602250752,rrlyrae
4041224240275515776,rrlyrae
4041225099336026752,rrlyrae
4041225614668005888,rrlyrae
4041236094397362176,rrlyrae
4041236433642114816,rrlyrae
4041241282720256640,rrlyrae
4041250353705221632,rrlyrae
4041251762464532608,rrlyrae
4041254476879757824,rrlyrae
4041259974444825600,rrlyrae
4041260352402525568,rrlyrae
4041260970884406528,rrlyrae
4041262070389914880,rrlyrae
4041265712527490560,rrlyrae
4041266296639617280,rrlyrae
4041266846395646720,rrlyrae
4041271450638861952,rrlyrae
4041273718352263168,rrlyrae
4041280315434727040,rrlyrae
4041284090614975104,rrlyrae
4042087283987994240,rrlyrae
4042103299830140928,rrlyrae
4042129615096954496,rrlyrae
4042134700339079552,rrlyrae
4045640669303248640,rrlyrae
4045646235472630016,rrlyrae
4045659876289257856,rrlyrae
4045683584537719040,rrlyrae
4045699149512853504,rrlyrae
4045706468141233408,rrlyrae
4045729931501228672,rrlyrae
4045730107717574784,rrlyrae
4046576869010485504,rrlyrae
4046577861122452864,rrlyrae
4046587932846615296,rrlyrae
4046588753186861696,rrlyrae
4046593636577898112,rrlyrae
4046604081954018176,rrlyrae
4046606074816496768,rrlyrae
4046606242269417472,rrlyrae
4046609781324015744,rrlyrae
4046613152903988736,rrlyrae
4046644626390108288,rrlyrae
4046647817556134144,rrlyrae
4046652082452264192,rrlyrae
4046656446140657280,rrlyrae
4046665585873430528,rrlyrae
4046671804986401152,rrlyrae
4046675550164365696,rrlyrae
4046685647655728128,rrlyrae
4046702552642624256,rrlyrae
4046704064439708160,rrlyrae
4046739699834813056,rrlyrae
4046745021273076992,rrlyrae
4046746876700133376,rrlyrae
4046761002856806784,rrlyrae
4046785909368817024,rrlyrae
4046804089949407360,rrlyrae
4046805734928658560,rrlyrae
4046808934680805632,rrlyrae
4046809273989669888,rrlyrae
4046810961897400192,rrlyrae
4046814466598213888,rrlyrae
4046819581913958528,rrlyrae
4046822438053233280,rrlyrae
4046831126775561344,rrlyrae
4046868308321319552,rrlyrae
4046874183873932288,rrlyrae
4046878341378821760,rrlyrae
4046878410112622336,rrlyrae
4046878753695720320,rrlyrae
4046880673522419712,rrlyrae
4046892428874465536,rrlyrae
4046892566321031552,rrlyrae
4046893081710120064,rrlyrae
4046898849824910208,rrlyrae
4046899988016032128,rrlyrae
4046912559335986432,rrlyrae
4046916824242908800,rrlyrae
4046918576581322368,rrlyrae
4050295795309304704,rrlyrae
4050312833560049408,rrlyrae
4050320289680452736,rrlyrae
4050322832298229376,rrlyrae
4050327161583811712,rrlyrae
4050336717776161024,rrlyrae
4050338500295470976,rrlyrae
4050340321357219968,rrlyrae
4050349465291475968,rrlyrae
4050357226467866496,rrlyrae
4050370424694718720,rrlyrae
4056527891693083264,rrlyrae
4056534454496788096,rrlyrae
4056535519646607488,rrlyrae
4056536279752395520,rrlyrae
4056536619072764928,rrlyrae
4056539436574623488,rrlyrae
4056541154588514304,rrlyrae
4056542151021252224,rrlyrae
4056542189708829440,rrlyrae
4056542494524226688,rrlyrae
4056545724343112576,rrlyrae
4056547923408197888,rrlyrae
4056547992127924352,rrlyrae
4056548958573073408,rrlyrae
4056549160413854848,rrlyrae
4056549504012299264,rrlyrae
4056549508257132672,rrlyrae
4056550637882479872,rrlyrae
4056551118916888704,rrlyrae
4056551191885050496,rrlyrae
4056551290713802880,rrlyrae
4056553558360948352,rrlyrae
4056554352981210752,rrlyrae
4056554864127107712,rrlyrae
4056555315054896256,rrlyrae
4056555345027873536,rrlyrae
4056555585692370944,rrlyrae
4056558751031420672,rrlyrae
4056559128987114624,rrlyrae
4056560499134623104,rrlyrae
4056560602212061824,rrlyrae
4056561151966305024,rrlyrae
4056561633003118464,rrlyrae
4056563527034586240,rrlyrae
4056563969475281152,rrlyrae
4056565206408818048,rrlyrae
4056565279383196928,rrlyrae
4056565588559424128,rrlyrae
4056566413254951808,rrlyrae
4056566511967794048,rrlyrae
4056566615227736832,rrlyrae
4056566890046731264,rrlyrae
4056566928650586880,rrlyrae
4056567890723723904,rrlyrae
4056568023796670080,rrlyrae
4056568367384605440,rrlyrae
4056568749653273984,rrlyrae
4056570536424419584,rrlyrae
4056571803367734400,rrlyrae
4056571807670734592,rrlyrae
4056572494929407616,rrlyrae
4056572765620323456,rrlyrae
4056574998950321280,rrlyrae
4056575415510232960,rrlyrae
4056575514194560640,rrlyrae
4056575587244536320,rrlyrae
4056576549319431296,rrlyrae
4056576820013902976,rrlyrae
4056577885168644352,rrlyrae
4056578331718826240,rrlyrae
4056578473526042752,rrlyrae
4056579298098187008,rrlyrae
4070034365446518272,rrlyrae
4070038660426010624,rrlyrae
4070093876515909120,rrlyrae
4070098373354120704,rrlyrae
4070128992182968832,rrlyrae
4070130022966084736,rrlyrae
4070130950669890560,rrlyrae
4070133424585697792,rrlyrae
4070134077416664704,rrlyrae
4070137238502648320,rrlyrae
4070139368813761792,rrlyrae
4070141464752322560,rrlyrae
4070141945788367488,rrlyrae
4070143079661121408,rrlyrae
4070146103325770496,rrlyrae
4070147237197885440,rrlyrae
4070148302349230720,rrlyrae
4070151429090288256,rrlyrae
4070151562219386880,rrlyrae
4070151841403819648,rrlyrae
4070152425524098816,rrlyrae
4070152666037267968,rrlyrae
4070154246579783936,rrlyrae
4070161255965484928,rrlyrae
4070167268940005760,rrlyrae
4070171838786095744,rrlyrae
4070177920459901440,rrlyrae
4070184964257793536,rrlyrae
4070186853988620800,rrlyrae
4070193279314492032,rrlyrae
4070196543436219392,rrlyrae
4070198536308773248,rrlyrae
4070199704540886016,rrlyrae
4070201628684163328,rrlyrae
4070201903564260864,rrlyrae
4070203140515544960,rrlyrae
4070203999509715328,rrlyrae
4070205717493694464,rrlyrae
4070205953721616768,rrlyrae
4070210287344911616,rrlyrae
4070210974540723968,rrlyrae
4070212520731161984,rrlyrae
4070214822878086784,rrlyrae
4070218087011788672,rrlyrae
4070218808608918528,rrlyrae
4070226500815204864,rrlyrae
4070231208136013952,rrlyrae
4070231899672461952,rrlyrae
4070232032770581248,rrlyrae
4073526032125756288,rrlyrae
4073540261351443712,rrlyrae
4073540703738616448,rrlyrae
4073551801934094464,rrlyrae
4073557093334674688,rrlyrae
4073586127315801728,rrlyrae
4073649594039079680,rrlyrae
4073663956408551680,rrlyrae
4073705669136291968,rrlyrae
4073750920914964096,rrlyrae
4073765691306893056,rrlyrae
4073793698803091712,rrlyrae
4073795004453628032,rrlyrae
4073797615793457152,rrlyrae
4073797817657858560,rrlyrae
4073809156374095744,rrlyrae
4073824759989561216,rrlyrae
4073852179063617664,rrlyrae
4073877154296776320,rrlyrae
4073924502015938048,rrlyrae
4073980920702460928,rrlyrae
4076758909848732800,rrlyrae
4076826426762196608,rrlyrae
4076833814108208000,rrlyrae
4076834050322708736,rrlyrae
4098849197956116608,rrlyrae
4098849301035475456,rrlyrae
4144693919464802944,rrlyrae
4144698008272869760,rrlyrae
4144700722689975296,rrlyrae
4144712061408913536,rrlyrae
4144714535305267584,rrlyrae
4144718314876989824,rrlyrae
4144738995098054016,rrlyrae
4144746691657773312,rrlyrae
4144758786310249984,rrlyrae
4144759649594385408,rrlyrae
4144761608114035712,rrlyrae
4144765005400974720,rrlyrae
4144771057031175552,rrlyrae
4144777722818896640,rrlyrae
4144781502401551616,rrlyrae
4144781777275862016,rrlyrae
4144782155235835136,rrlyrae
4144782219633922560,rrlyrae
4144784045021753984,rrlyrae
4144786106603849344,rrlyrae
4144798304317370880,rrlyrae
4144801839064616064,rrlyrae
4144810914347274368,rrlyrae
4154658140471612032,rrlyrae
4154660236414321408,rrlyrae
4154688617577490304,rrlyrae
4154706484641552896,rrlyrae
4154706823901347968,rrlyrae
4154719747452149888,rrlyrae
4154720572083619584,rrlyrae
4154734797020366592,rrlyrae
4154738954552267008,rrlyrae
4154746238817693824,rrlyrae
4154752006949550080,rrlyrae
4154761833835387136,rrlyrae
4154763281283601152,rrlyrae
4154769397295367936,rrlyrae
4154778090304783872,rrlyrae
4154783549194723584,rrlyrae
4154787466200801024,rrlyrae
4154792109086139008,rrlyrae
4154798225122889856,rrlyrae
4154813274711909248,rrlyrae
4154813751407000064,rrlyrae
4154936621834109696,rrlyrae
4154942325542164096,rrlyrae
4154949270511246208,rrlyrae
4154959166119883648,rrlyrae
4154963942126808960,rrlyrae
4154965831912405376,rrlyrae
4154965900631930880,rrlyrae
4154975968035318144,rrlyrae
4154977720390011648,rrlyrae
4154978304497620736,rrlyrae
4154978510657140096,rrlyrae
4154984106987649536,rrlyrae
4154988784216785024,rrlyrae
4154988956015533952,rrlyrae
4154997133617309696,rrlyrae
4175278205412155392,rrlyrae
4175299134788558336,rrlyrae
4175299748970146560,rrlyrae
4175464817447622272,rrlyrae
4175465401570104960,rrlyrae
4175615549328107136,rrlyrae
4175686712643521536,rrlyrae
4175755771416473728,rrlyrae
4175762334132704896,rrlyrae
4175809441331311744,rrlyrae
4175862939439618432,rrlyrae
4175871254497426048,rrlyrae
4175874724831338240,rrlyrae
4175892454458660736,rrlyrae
4175901078752096000,rrlyrae
4175913310823467520,rrlyrae
4175918950115159296,rrlyrae
4175984675993027328,rrlyrae
4176080440881573632,rrlyrae
4195123707399384320,rrlyrae
4195204349703206784,rrlyrae
4195237816092973952,rrlyrae
4195240599228133504,rrlyrae
4195288732926746880,rrlyrae
4195322925160426112,rrlyrae
4195343712806978432,rrlyrae
4195818392591242624,rrlyrae
4195832956819356672,rrlyrae
4195847078671961856,rrlyrae
4195902878885512448,rrlyrae
4196002079748238848,rrlyrae
4196099798840945280,rrlyrae
4196358729534296448,rrlyrae
4196457513785766784,rrlyrae
4196515238147512960,rrlyrae
4196561456293459328,rrlyrae
4202371275755920000,rrlyrae
4202490572751391616,rrlyrae
4202572928753416448,rrlyrae
4213608731247343616,rrlyrae
4213703456743264256,rrlyrae
4213776647288097280,rrlyrae
4213815198917549696,rrlyrae
4213903915765898112,rrlyrae
4213906557161390592,rrlyrae
4213973734759725184,rrlyrae
4213974696828669696,rrlyrae
4213993663403998848,rrlyrae
4214002317753219328,rrlyrae
4214016783198443776,rrlyrae
4214046714834118400,rrlyrae
4214073171841219968,rrlyrae
4214105122088765568,rrlyrae
4214211774714326528,rrlyrae
4214230367635824512,rrlyrae
4214319217619764608,rrlyrae
4214328945722668800,rrlyrae
4251803875490552704,rrlyrae
4251804597045160320,rrlyrae
4251806418136265728,rrlyrae
4251811881317658112,rrlyrae
4251811950034416896,rrlyrae
4251814320861108480,rrlyrae
4251821566404608768,rrlyrae
4251829095457418880,rrlyrae
4251831019604568192,rrlyrae
4251832222194252544,rrlyrae
4251832290914014848,rrlyrae
4251832355344418432,rrlyrae
4251839643903952384,rrlyrae
4251847787168964736,rrlyrae
4251848027688107264,rrlyrae
4251849780033406208,rrlyrae
4251851223144161152,rrlyrae
4251854143723156352,rrlyrae
4251854826633085824,rrlyrae
4251856269709288320,rrlyrae
4251872663635597312,rrlyrae
4251877302300056448,rrlyrae
4251878229916941056,rrlyrae
4251878401715740928,rrlyrae
4251885204952016640,rrlyrae
4251897437027720064,rrlyrae
4251914857425562752,rrlyrae
4261564789887131776,rrlyrae
4261564991750676608,rrlyrae
4261584924701099648,rrlyrae
4261587020645465984,rrlyrae
4261598015763690752,rrlyrae
4261603410247349888,rrlyrae
4261610144757786496,rrlyrae
4261611416066234624,rrlyrae
4261624713289653120,rrlyrae
4261649654140752000,rrlyrae
4261678172725375744,rrlyrae
4261683812020045440,rrlyrae
4261740917914833920,rrlyrae
4261745041088530816,rrlyrae
4261772288370604928,rrlyrae
4261773662755973888,rrlyrae
4261774590470164992,rrlyrae
4261777270533664768,rrlyrae
4261786169713246592,rrlyrae
4269320916723159808,rrlyrae
4269350225590839424,rrlyrae
4269358368872961536,rrlyrae
4269387952598067840,rrlyrae
4269421831250779136,rrlyrae
4269470450284765824,rrlyrae
4269534492538906624,rrlyrae
4269536382327318272,rrlyrae
4269609607224888704,rrlyrae
4269637610410575488,rrlyrae
4269705226078354432,rrlyrae
4269733744661840000,rrlyrae
4269796073230960640,rrlyrae
4269820644753753984,rrlyrae
4269975843379693568,rrlyrae
4269992954527137536,rrlyrae
4298660903473422080,rrlyrae
4298788068850437888,rrlyrae
4298947944713504768,rrlyrae
4298994639600517120,rrlyrae
4299023944156978432,rrlyrae
4299069780044472320,rrlyrae
4299217909182786560,rrlyrae
4299257521661269760,rrlyrae
4299358573644210432,rrlyrae
4299364316022299264,rrlyrae
4299618092749429376,rrlyrae
4299872393470039168,rrlyrae
4299881773678931584,rrlyrae
4300087790382793472,rrlyrae
4300346695307739264,rrlyrae
4318481559076253568,rrlyrae
4318513857243889536,rrlyrae
4318533923287376128,rrlyrae
4318546151080390912,rrlyrae
4318554298618740224,rrlyrae
4318628515681017088,rrlyrae
4318629031077731584,rrlyrae
4318635937387599616,rrlyrae
4318637346138838784,rrlyrae
4318640438535241344,rrlyrae
4318658580462131456,rrlyrae
4318683078915665920,rrlyrae
4318683594361871744,rrlyrae
4318683834830526208,rrlyrae
4318684900031866240,rrlyrae
4515790153311328768,rrlyrae
4515792425361659776,rrlyrae
4515796411089026432,rrlyrae
4515816305385108224,rrlyrae
4515822868094355968,rrlyrae
4515870245862401664,rrlyrae
4515926325262848000,rrlyrae
4515926875020961024,rrlyrae
4515962712232787712,rrlyrae
4515969790340395776,rrlyrae
4515973398114118400,rrlyrae
4515985561433178368,rrlyrae
4515997862220323968,rrlyrae
4516017378556373504,rrlyrae
4516019921178717312,rrlyrae
4516038784674750976,rrlyrae
4516053696804786816,rrlyrae
4516062286766557056,rrlyrae
4516066994029951104,rrlyrae
4516073900339993600,rrlyrae
4516083108752825856,rrlyrae
4516083761584836352,rrlyrae
4516100838395088384,rrlyrae
4586624884255507072,rrlyrae
4586646152935548416,rrlyrae
4586702129247944576,rrlyrae
4586771050583036288,rrlyrae
4587233257783739136,rrlyrae
4587268996211455360,rrlyrae
4587288714401139328,rrlyrae
4587582631904493696,rrlyrae
4587623519986310784,rrlyrae
4588115860683301248,rrlyrae
4588147437284478976,rrlyrae
4588325107188908928,rrlyrae
4588526936294106240,rrlyrae
4588622868682806016,rrlyrae
4588713891931789056,rrlyrae
4648059924659846272,rrlyrae
4648066800903245568,rrlyrae
4648071813128838656,rrlyrae
4648077963522122752,rrlyrae
4648089302235944192,rrlyrae
4648092703850242688,rrlyrae
4648095693147514880,rrlyrae
4648100606590285568,rrlyrae
4648103733326271872,rrlyrae
4648104970276927360,rrlyrae
4648109746280700160,rrlyrae
4648115449997344128,rrlyrae
4648124108651369344,rrlyrae
4648128094379725824,rrlyrae
4648136134558587008,rrlyrae
4648184272554642048,rrlyrae
4648186059261008256,rrlyrae
4648187845967454208,rrlyrae
4648191281941882112,rrlyrae
4648199322120813184,rrlyrae
4648201211906458496,rrlyrae
4648215402475659008,rrlyrae
4648222210002456832,rrlyrae
4648222656674675968,rrlyrae
4648225577253260416,rrlyrae
4648228630975047680,rrlyrae
4648230864358035840,rrlyrae
4648231414113933184,rrlyrae
4648232066948990336,rrlyrae
4648232376186691968,rrlyrae
4648237564507453952,rrlyrae
4648238148623146880,rrlyrae
4648241653316496000,rrlyrae
4648242752830078336,rrlyrae
4648242757124928128,rrlyrae
4648248971940653312,rrlyrae
4648251686359993856,rrlyrae
4648252992030263296,rrlyrae
4648255057911578112,rrlyrae
4648258077269810816,rrlyrae
4648267079521292416,rrlyrae
4648267113881036416,rrlyrae
4648268007234865024,rrlyrae
4648276665888682496,rrlyrae
4648278456892564736,rrlyrae
4648283194238507904,rrlyrae
4648286737590302976,rrlyrae
4648294567312106496,rrlyrae
4648296800694953216,rrlyrae
4648302714865301888,rrlyrae
4648305498007428480,rrlyrae
4648316213947353984,rrlyrae
4648332431745634560,rrlyrae
4648333153300137600,rrlyrae
4648337448267626368,rrlyrae
4648342327348763776,rrlyrae
4648344663810982144,rrlyrae
4648352291674291584,rrlyrae
4648355525782989056,rrlyrae
4648359094902724736,rrlyrae
4648363218071505280,rrlyrae
4648365245296196736,rrlyrae
4648367581758083968,rrlyrae
4648372529560603392,rrlyrae
4648374251842877312,rrlyrae
4648383936993723520,rrlyrae
4648384143152173056,rrlyrae
4648389846867056512,rrlyrae
4648391702293040384,rrlyrae
4648399712406293120,rrlyrae
4648406030304068864,rrlyrae
4648409053961236608,rrlyrae
4648411390423425152,rrlyrae
4648416406945363584,rrlyrae
4648422076300968576,rrlyrae
4648422969660308480,rrlyrae
4648424344043726464,rrlyrae
4648433140136918784,rrlyrae
4648439805926218240,rrlyrae
4648444208268272128,rrlyrae
4648446780953357312,rrlyrae
4648451900554670208,rrlyrae
4648452244152156416,rrlyrae
4648453279244532096,rrlyrae
4648457501191840768,rrlyrae
4648463793324591360,rrlyrae
4648467396797010816,rrlyrae
4648468083991765632,rrlyrae
4648471554324936064,rrlyrae
4648475918012109440,rrlyrae
4648476021091317376,rrlyrae
4648498698518591104,rrlyrae
4648500553944690432,rrlyrae
4648505020711070336,rrlyrae
4648505501747353856,rrlyrae
4648509968515147776,rrlyrae
4648511239825443584,rrlyrae
4648511961379952640,rrlyrae
4648514194763102976,rrlyrae
4648518455370971904,rrlyrae
4648522922137339264,rrlyrae
4648525022372770688,rrlyrae
4648530519936209408,rrlyrae
4648532439784802304,rrlyrae
4648533745454686976,rrlyrae
4648537009630273536,rrlyrae
4648540892280880256,rrlyrae
4648543198679581312,rrlyrae
4648544190815417088,rrlyrae
4648545088459532672,rrlyrae
4648548657581701248,rrlyrae
4648550890964688896,rrlyrae
4648553158707674752,rrlyrae
4648554258219401600,rrlyrae
4648562268329714048,rrlyrae
4648566971324394752,rrlyrae
4648576076653956480,rrlyrae
4648576390189572736,rrlyrae
4648581299328550400,rrlyrae
4648588480514225152,rrlyrae
4648588755392204288,rrlyrae
4648597139173671168,rrlyrae
4648599132039038592,rrlyrae
4648601227982621696,rrlyrae
4648602224415073536,rrlyrae
4648605935266953472,rrlyrae
4648612154379406976,rrlyrae
4648613563123647872,rrlyrae
4648619954035894016,rrlyrae
4648621603303350016,rrlyrae
4648622054280007424,rrlyrae
4648622153059185024,rrlyrae
4648623080772131200,rrlyrae
4648624798759662720,rrlyrae
4648630880431216000,rrlyrae
4648633285613148160,rrlyrae
4648642425304572928,rrlyrae
4648645040945261184,rrlyrae
4648645689479843200,rrlyrae
4648649950086762624,rrlyrae
4648655138408015232,rrlyrae
4648655207127433728,rrlyrae
4648655378926243456,rrlyrae
4648658196424749184,rrlyrae
4648659295936596864,rrlyrae
4648662903709638784,rrlyrae
4648668573066283136,rrlyrae
4648671115687046272,rrlyrae
4648675621113773440,rrlyrae
4648675857331319936,rrlyrae
4648677437879557760,rrlyrae
4648679327665184384,rrlyrae
4648680014860028032,rrlyrae
4648683279034703872,rrlyrae
4648684034948974592,rrlyrae
4648684962662118528,rrlyrae
4648685134460796032,rrlyrae
4648685546779935104,rrlyrae
4648685821655645824,rrlyrae
4648686715012824064,rrlyrae
4648687887533246336,rrlyrae
4648693247651190784,rrlyrae
4648695957782616704,rrlyrae
4648696679337114752,rrlyrae
4648696679337527040,rrlyrae
4648698053726786944,rrlyrae
4648698122446272896,rrlyrae
4648698431683955328,rrlyrae
4648699398044257536,rrlyrae
4648700394485640320,rrlyrae
4648701562709297024,rrlyrae
4648702761005861120,rrlyrae
4648704341554033280,rrlyrae
4648704444632987264,rrlyrae
4648704620725977344,rrlyrae
4648705857685885184,rrlyrae
4648706849814828032,rrlyrae
4648708258564257280,rrlyrae
4648712897129128960,rrlyrae
4648714683835491456,rrlyrae
4648716573621218688,rrlyrae
4648717192096633728,rrlyrae
4648717707492173056,rrlyrae
4648718566483354752,rrlyrae
4648722552213081856,rrlyrae
4648722827091016064,rrlyrae
4648727362576761856,rrlyrae
4648731661847319680,rrlyrae
4648733860870563200,rrlyrae
4648734234524920832,rrlyrae
4648734646841858688,rrlyrae
4648734853000352896,rrlyrae
4648737979738381440,rrlyrae
4648740006962942464,rrlyrae
4648740148695325440,rrlyrae
4648745504521332992,rrlyrae
4648747432960398592,rrlyrae
4648750972014257920,rrlyrae
4648752376469326720,rrlyrae
4648753166740687744,rrlyrae
4648753510338156032,rrlyrae
4648754201827928192,rrlyrae
4648755988534353408,rrlyrae
4648756018599301760,rrlyrae
4648759935609515264,rrlyrae
4648761344362988288,rrlyrae
4648761756675634048,rrlyrae
4648762207648614656,rrlyrae
4648763131069262336,rrlyrae
4648766670122701056,rrlyrae
4648768869147508736,rrlyrae
4648769453263052800,rrlyrae
4648775397491199872,rrlyrae
4648782613040459520,rrlyrae
4648783781271393536,rrlyrae
4648785877215702784,rrlyrae
4648786014654695168,rrlyrae
4648786255173036416,rrlyrae
4648786530051075200,rrlyrae
4648794123552913920,rrlyrae
4648796803612500096,rrlyrae
4648797353368472064,rrlyrae
4648800858062615040,rrlyrae
4648801064221136768,rrlyrae
4648801236019210368,rrlyrae
4648803228884673024,rrlyrae
4648804706353438336,rrlyrae
4648811578309261056,rrlyrae
4648811647020375552,rrlyrae
4648812918332137600,rrlyrae
4648813438025116416,rrlyrae
4648814120923077760,rrlyrae
4648819103085147136,rrlyrae
4648819446682655232,rrlyrae
4648822539059402368,rrlyrae
4648827108904403328,rrlyrae
4648827250634162816,rrlyrae
4648828792531488768,rrlyrae
4648829136128966144,rrlyrae
4648830098201689344,rrlyrae
4648831197713414912,rrlyrae
4648832228505453440,rrlyrae
4648833637254885632,rrlyrae
4648836282954934528,rrlyrae
4648836557832680832,rrlyrae
4648836802638045440,rrlyrae
4648837485545657600,rrlyrae
4648840234324869504,rrlyrae
4648850679680532352,rrlyrae
4648868306224641792,rrlyrae
4648868478023333760,rrlyrae
4648868993419442560,rrlyrae
4648872223234871296,rrlyrae
